,I1,I2,I3,P(IPO),P(1Day),C1,C2,C3,C4,C6,C7,T5,S3,Y1,Y2,C3p,C5p,C6p,Pmid,LongSentences,RealWords,LongWords,PositiveWords,NegativeWords,UncertainWords
609,TTPY,TomoTherapy Inc,3845,19.0,22.67,86.0,1.0,0.28,0.023529934659502042,11743420.0,156.102,667.0,145.0,0,1,1,4.15111585892355,18.75,16.0,0.5784671532846716,0.9170262699674464,0.05049587402528579,0.0056022408963585435,0.00794912559618442,0.01097736391854039
610,TUMI,"Tumi Holdings, Inc.",3100,18.0,26.5,128.0,1.0,0.24,-0.01738198221030019,18779865.0,329.968,516.0,137.0,0,1,1,3.613799513468281,12.5,16.0,0.6621621621621622,0.8782545586500953,0.04681121291844326,0.007529710605098431,0.00934409870271251,0.012428558468656446
611,TWLL,TECHWELL INC,3674,9.0,8.75,161.0,1.0,0.27,-0.030847773150327787,5500000.0,36.051,738.0,154.0,1,0,1,3.626417090909091,0.0,12.0,0.6640316205533597,0.9025077486615948,0.05198647506339814,0.003733446041138349,0.012890955198647506,0.010848126232741617
612,TXRH,"Texas Roadhouse, Inc. ",5812,17.5,11.229999542236301,151.0,1.0,0.47,0.022575265341070738,9108408.0,286.453,410.0,76.0,0,0,1,3.640104505639185,9.375,16.0,0.4835164835164835,0.8884103367267032,0.053510832680762205,0.004959540589924301,0.008613938919342208,0.009919081179848603
613,TYPE,Monotype Imaging Holdings Inc.,7371,12.0,12.0500001907349,180.0,1.0,0.21,-0.002117746190072883,11000000.0,86.204,923.0,212.0,1,1,1,3.0962466363636363,0.0,14.0,0.6936507936507936,0.8967070081621166,0.05195609344216155,0.0054601745004221785,0.006642274134534196,0.011933577258654657
614,TZOO,TRAVELZOO INC,,3.5,25.934766149358612,149.72878787878787,0.8590909090909091,1.7889040247678043,0.007282201411438542,12415194.22928994,500.4599622950817,181.0,38.0,1,1,1,3.975593005885456,0.0,14.49811755952381,0.6027397260273972,0.8858333333333334,0.050277777777777775,0.001388888888888889,0.007222222222222222,0.010555555555555556
615,TZYM,"Ocera Therapeutics, Inc. ",2834,4.0,25.934766149358612,149.72878787878787,0.8590909090909091,8.538,0.007282201411438542,13500000.0,8.538,550.0,127.0,1,1,1,1.7562107407407408,0.0,12.0,0.6622073578595318,0.9320754716981132,0.06485849056603774,0.011910377358490567,0.005424528301886792,0.014976415094339623
616,UACL,"UNIVERSAL LOGISTICS HOLDINGS, INC.",4213,20.0,22.5,88.0,0.0,1.7889040247678043,0.00912459122415893,5300000.0,500.4599622950817,493.0,104.0,0,1,1,2.8910377358490567,5.2631578947368425,19.0,0.5482546201232033,0.8718774479937331,0.04291061014883802,0.00417790930455218,0.011315171033162156,0.009052136826529724
617,UAPH,UAP HOLDING CORP,2875,16.0,16.3199996948242,230.0,1.0,0.91,0.04029468537115145,27437500.0,2451.885,435.0,58.0,0,1,1,1.835926888382688,0.0,16.0,0.6310344827586207,0.8946945337620579,0.05827974276527331,0.005894962486602358,0.010986066452304395,0.007770632368703108
618,UBNT,"Ubiquiti Networks, Inc.",3663,15.0,17.5,119.0,1.0,-0.06,0.0481710650586668,7038230.0,136.952,829.0,137.0,1,1,0,12.750390794276402,0.0,16.0,0.7100456621004566,0.8533774834437086,0.05490066225165563,0.005165562913907285,0.01119205298013245,0.009072847682119205
619,UNCA,UNICA CORP,7372,10.0,11.710000038147,257.0,1.0,0.24,0.033593111500030436,4800000.0,48.715,1005.0,170.0,0,1,1,3.839268125,0.0,10.0,0.6521008403361345,0.9216734822271154,0.06322743000943692,0.006228373702422145,0.0058508965083359545,0.0106951871657754
620,UPG,UNIVERSAL POWER GROUP ,"7389, 5063",7.0,7.35,101.0,0.0,0.38,-0.0001705933378575414,3000000.0,81.275,287.0,66.0,1,1,1,1.6666666666666667,0.0,8.0,0.48355263157894735,0.902954808806489,0.04157010428736964,0.004200463499420626,0.008835457705677868,0.009559675550405562
621,USBE,US BioEnergy CORP,2860,14.0,15.1000003814697,134.0,1.0,-0.38,-0.006315604699400098,10000000.0,16.415,541.0,120.0,1,1,0,6.6234433,0.0,16.0,0.5924006908462867,0.877998202806387,0.03739545171770236,0.0022810534319485727,0.004492984032625977,0.008294739752540263
622,V,VISA INC.,7389,44.0,14.125,131.0,1.0,-0.317,-0.03834154622795221,406000000.0,3589.796,1044.0,171.0,0,0,0,2.353984578817734,11.39240506329114,39.5,0.6635367762128326,0.9190694626474443,0.05701179554390563,0.005078636959370904,0.008409785932721712,0.009338138925294889
623,VCC,"Manitex International, Inc.",3559,6.0,6.9,165.0,0.0,-2.0,0.03128352766228791,2500000.0,500.4599622950817,306.0,71.0,0,1,0,1.8,0.0,6.0,0.4882943143812709,0.8912457912457913,0.051515151515151514,0.0047138047138047135,0.006228956228956229,0.011952861952861953
624,VCG,"WINDSTREAM HOLDINGS, INC. ",4813,15.0,15.31,307.0,1.0,1.7889040247678043,0.006385606555695641,29375000.0,500.4599622950817,903.0,168.0,1,1,1,2.411347506382979,0.0,17.0,0.561624649859944,0.9066035557607943,0.052124220734241514,0.005252828446086354,0.00963980604941122,0.009697529438928654
625,VCRA,"VOCERA COMMUNICATIONS, INC",3669,16.0,21.0300006866455,240.0,1.0,-0.74,0.0645993451786608,5850000.0,79.503,737.0,144.0,0,1,0,3.716302905982906,23.076923076923077,13.0,0.6268656716417911,0.9072612756099326,0.053355534641279956,0.004198943024686889,0.005864041120683414,0.01042496199232607
626,VG,VONAGE HOLDINGS CORP ,4813,17.0,14.8500003814697,105.0,1.0,-2.1,-0.0570900170463028,31250000.0,269.19599999999997,666.0,129.0,0,0,0,4.9834368,0.0,17.0,0.5553772070626003,0.9066291306387828,0.044641061733360146,0.00408874589449695,0.008981835243649039,0.00864669213754273
627,VIAC,VIACELL INC,8731,7.0,8.685000419616701,291.0,1.0,-1.2,-0.058586673958785924,7500000.0,38.274,638.0,160.0,1,1,0,4.809669066666666,0.0,8.0,0.6148796498905909,0.9173505761419216,0.05288899941971317,0.004642294619912128,0.015170355632927133,0.013263698914034651
628,VITC,"Vitacost.com, Inc.",7389,12.0,12.0500001907349,827.0,0.0,0.0,0.08509670457922383,11000000.0,143.602,458.0,118.0,0,1,0,2.498941090909091,0.0,12.0,0.5947368421052631,0.8637734223562352,0.0493215593366358,0.005815205685978893,0.004846004738315744,0.012707301313805729
629,VLCM,Volcom Inc,2300,19.0,26.7700004577637,62.0,0.0,1.28,-0.0015664159468040519,4687500.0,113.175,485.0,140.0,0,1,1,4.983083733333333,18.75,16.0,0.662303664921466,0.8475685234305924,0.04288240495137047,0.005305039787798408,0.009549071618037135,0.01237842617152962
630,VLRX,Valera Pharmaceuticals Inc ,2834,9.0,9.93,325.0,1.0,-0.13,-0.008879211573041624,3750000.0,26.831999999999997,445.0,97.0,1,1,0,3.9190618666666666,0.0,11.0,0.5071633237822349,0.9051538558946436,0.05635051285298214,0.004178802076738002,0.008104343421552489,0.01228314549829049
631,VM,"Virgin Mobile USA, Inc. ",4812,15.0,15.75,163.0,1.0,-0.69,0.05136850597275852,27500000.0,1110.579,925.0,192.0,1,1,0,1.9322580727272727,0.0,16.0,0.6888888888888889,0.9151159826663268,0.04715778740759623,0.0034157532500637268,0.01361203160846291,0.009788427224063216
632,VNDA,Vanda Pharmaceuticals Inc.,2834,10.0,9.68000030517578,104.0,1.0,-6.4,0.004420872602526357,5750000.0,500.4599622950817,734.0,230.0,1,0,0,3.764100347826087,0.0,13.0,0.6061381074168798,0.912018779342723,0.06892018779342723,0.005446009389671361,0.009859154929577466,0.0215962441314554
633,VNTV,"Vantiv, Inc. ",7389,17.0,19.5,133.0,1.0,0.28,0.03113477157157728,29412000.0,1622.421,951.0,155.0,0,1,1,7.255481300149599,0.0,17.0,0.7129798903107861,0.9040874642812772,0.059075661572866194,0.004037768666915144,0.004783202882345633,0.009628525282643807
634,VNUS,VNUS MEDICAL TECHNOLOGIES INC,3845,15.0,15.039999961853,89.0,1.0,-0.25,0.018065909915302072,5375995.0,21.838,365.0,84.0,0,1,0,2.6662584321600002,7.142857142857143,14.0,0.5298013245033113,0.8937915429217932,0.05161929005798331,0.004949794937066893,0.011596662423985292,0.011879507848960543
635,VOCS,"Vocus, Inc. ",7372,9.0,10.0,175.0,1.0,-0.28,0.03242003639534456,5000000.0,20.393,482.0,69.0,1,1,0,2.9557576,0.0,10.0,0.6743421052631579,0.8450268971042691,0.05516767769257182,0.0016023806798672313,0.006638434245164244,0.007897447636488497
636,VOLC,Volcano Corp,3845,8.0,8.80000019073486,83.0,1.0,-0.46,-0.03722228311578906,6800000.0,91.9,627.0,126.0,1,1,0,4.692276029411765,0.0,11.0,0.6213151927437641,0.8443592201981464,0.05009587727708533,0.004234579737935442,0.008948545861297539,0.010067114093959731
637,VPRT,CIMPRESS N.V. ,2750,12.0,15.25,119.0,1.0,0.03,-0.01603109253067675,10015930.0,58.784,460.0,89.0,0,1,1,3.963609470114108,20.0,10.0,0.624,0.9147469974404411,0.04528450482378421,0.005217562512305572,0.009549123843276235,0.008761567237645205
638,VQ,"Venoco, Inc. ",1311,17.0,17.0,332.0,1.0,0.49,0.042603241797504535,12500000.0,137.953,774.0,156.0,1,0,1,3.4154,0.0,20.0,0.6068515497553018,0.8869753795126929,0.04936854190585534,0.0044010715652506695,0.010460517923204491,0.009950248756218905
639,VRA,"Vera Bradley, Inc.",3171,16.0,24.850000381469698,112.0,1.0,0.58,0.03611721593918047,11000000.0,238.577,590.0,92.0,0,1,1,3.6824245454545457,6.666666666666667,15.0,0.6729857819905213,0.8803255975060617,0.051091098025632144,0.00891929338413578,0.008226532732940769,0.00796674748874264
640,VRAD,Virtual Radiologic CORP ,8090,17.0,20.75,461.0,1.0,-0.03,-0.04017284790046339,4000000.0,54.099,787.0,155.0,0,1,0,4.0998605,0.0,17.0,0.6918367346938775,0.9055965351559857,0.05325844217364824,0.0020978547743114298,0.008391419097245719,0.01048927387155715
641,VRAZ,Dialogic Inc. ,7373,8.0,195.000030517578,167.0,1.0,-1.04,0.030687040535111287,9000000.0,99.646,564.0,105.0,1,1,0,4.456133,0.0,11.0,0.5705521472392638,0.8304754481683554,0.04395946999220577,0.002260327357755261,0.006001558846453624,0.00818394388152767
642,VRGY,Verigy Ltd. ,3825,15.0,14.25,96.0,1.0,-2.03,-0.03722310781681927,8500000.0,456.0,925.0,197.0,1,0,0,6.882352941176471,0.0,17.0,0.6287051482059283,0.9246437054631829,0.05492874109263658,0.0081353919239905,0.01342042755344418,0.01169833729216152
643,VRSK,"Verisk Analytics, Inc. ",7374,22.0,27.219999313354503,421.0,1.0,0.87,-0.005484143030464203,85250000.0,893.55,784.0,211.0,0,1,1,2.112138416422287,10.0,20.0,0.7262773722627737,0.8161016000895155,0.04386259371153631,0.005426877028085487,0.009175338480474433,0.01180485621573235
644,VRTU,VIRTUSA CORP ,7371,14.0,11.859999656677198,119.0,1.0,0.09,-0.0464621559185416,4400000.0,76.935,639.0,145.0,1,0,1,5.187924318181818,0.0,15.0,0.7145833333333333,0.8984793627805938,0.04627081824764663,0.009051412020275163,0.007458363504706734,0.010499637943519189
645,VSE,VERASUN ENERGY CORP,2860,23.0,30.0,76.0,1.0,0.0,-0.039106128338985184,18250000.0,236.359,398.0,92.0,0,1,0,4.095201534246575,6.976744186046512,21.5,0.6146095717884131,0.8575865533936238,0.03635699278341098,0.0023750799305745866,0.00675984287932767,0.008404128985110075
646,VSI,"Vitamin Shoppe, Inc. ",5400,17.0,17.9500007629395,97.0,1.0,0.32,0.004504027822692407,9096077.0,601.54,550.0,127.0,0,1,1,2.9212896944473976,13.333333333333334,15.0,0.7687366167023555,0.8602604716649067,0.03871876099964801,0.005139035550862372,0.004505455825413587,0.008940513903555086
647,VSTM,"Verastem, Inc.",2834,10.0,11.0900001525879,85.0,1.0,-0.73,0.04911404424604787,5500000.0,500.4599622950817,491.0,111.0,0,1,0,3.6789301818181817,0.0,10.0,0.6630824372759857,0.9188150158299412,0.055517865219357754,0.005427408412483039,0.007914970601537766,0.012550881953867029
648,VTUS,"ASSEMBLY BIOSCIENCES, INC. ",2834,6.0,31.5,150.0,0.0,1.7889040247678043,0.04374655058360598,2900000.0,500.4599622950817,353.0,67.0,1,1,1,2.3263327586206897,0.0,6.5,0.6638297872340425,0.8838370210469509,0.04762547220723152,0.004452239611440907,0.010388559093362115,0.00903939557474366
649,WAGE,"WAGEWORKS, INC. ",8742,9.0,12.6000003814697,381.0,0.0,1.28,-0.025334566119682482,6500000.0,135.637,1026.0,234.0,1,1,1,3.9590103076923078,0.0,11.0,0.7001477104874446,0.9277036446922924,0.05108544114718184,0.00657239593706433,0.007966540529774946,0.011651065524795858
650,WAIR,"Wesco Aircraft Holdings, Inc",3720,15.0,14.9200000762939,111.0,1.0,0.68,-0.039305049874703096,21000000.0,656.0360000000001,680.0,224.0,1,0,1,4.074752095238095,0.0,16.5,0.7555555555555555,0.8791136318670448,0.04484600672690101,0.003693200553980083,0.00936490140473521,0.014772802215920332
651,WBMD,WebMD Health Corp.,7375,17.5,8.75,140.0,1.0,0.27,-0.024693936868313008,6900000.0,1160.351,778.0,131.0,0,0,1,7.971014492753623,6.0606060606060606,16.5,0.6597222222222222,0.8714574081550263,0.06281792490916431,0.004360113039967703,0.006540169559951554,0.010577311263625353
652,WCAA,WCA WASTE CORP,4953,9.5,8.590000152587889,106.0,0.0,0.63,0.003351094196087698,9000000.0,64.226,418.0,89.0,1,0,1,1.620918111111111,0.0,10.0,0.4691075514874142,0.8949429037520391,0.0454594888526373,0.005981511691136488,0.013811854268624251,0.009679173463839043
653,WCG,"WELLCARE HEALTH PLANS, INC. ",6324,17.0,19.53,139.0,1.0,0.66,0.029468739440639005,7333333.0,1045.982,629.0,163.0,0,1,1,5.054876138858006,13.333333333333334,15.0,0.574235807860262,0.8973625391148861,0.05623603039785427,0.004202056325435852,0.00929816718819848,0.014573088958426465
654,WCRX,Warner Chilcott plc ,2834,15.0,14.9499998092651,104.0,1.0,-2.84,0.029658849885792867,70600000.0,515.253,1054.0,226.0,1,0,0,3.5489840793201135,0.0,18.0,0.6931659693165969,0.8983601713694785,0.051903284581671344,0.0044812133746983795,0.009799576500714039,0.011129167282217954
655,WDAY,"Workday, Inc. ",7372,28.0,48.689998626709006,43.0,1.0,1.7889040247678043,-0.041430293245650736,22750000.0,500.4599622950817,722.0,129.0,0,1,1,7.045715648351648,12.0,25.0,0.6832971800433839,0.9031804733727811,0.05340236686390532,0.004215976331360947,0.005177514792899409,0.009541420118343195
656,WIFI,BOINGO WIRELESS INC,7389,13.5,12.1000003814697,110.0,1.0,0.49,0.03804660758078124,5770000.0,80.42,592.0,128.0,0,0,1,5.6374518197573655,3.8461538461538463,13.0,0.5527522935779816,0.9188392007611799,0.05632730732635585,0.0035204567078972408,0.007897240723120837,0.012178877259752616
657,WLDN,"Willdan Group, Inc. ",8711,10.0,10.5600004196167,104.0,0.0,-0.21,0.03663190600808365,2900000.0,67.263,378.0,77.0,0,1,0,2.314703448275862,0.0,10.0,0.6479750778816199,0.8832531161298285,0.04664938911514254,0.0020979883993582625,0.007528076021226706,0.009502653338269777
658,WLK,WESTLAKE CHEMICAL CORP,2869,14.5,7.324999809265139,79.0,1.0,0.3,-0.0337595787660565,11764706.0,1423.0339999999999,486.0,103.0,1,0,1,5.377948501220515,0.0,17.5,0.4897959183673469,0.8825797041050218,0.05063554907272348,0.006980620962700562,0.011669097728693479,0.010731402375494895
659,WLL,WHITING PETROLEUM CORP ,1311,15.5,8.13500022888184,118.0,1.0,3864.5,-0.013856032240963977,15000000.0,119.525,391.0,98.0,0,0,1,1.2492,3.3333333333333335,15.0,0.5240641711229946,0.8966763005780347,0.047085741811175336,0.009152215799614644,0.01168111753371869,0.011801541425818882
660,WLSC,WILLIAMS SCOTSMAN INTERNATIONAL INC,7359,16.0,15.979999542236301,144.0,1.0,-0.55,0.001377968740743084,15325837.0,494.55199999999996,446.0,141.0,1,0,0,2.5263906956598845,0.0,17.0,0.7027863777089783,0.8900192760762476,0.04776183336902977,0.003533947312058257,0.010708931248661383,0.015099593060612551
661,WMG,Warner Music Group Corp. ,7929,17.0,16.3999996185303,61.0,1.0,-6.43,0.029725979743118205,32600000.0,3436.0,1270.0,239.0,1,0,0,4.553690582822086,0.0,23.0,0.7219321148825065,0.9096452328159645,0.05415316390926147,0.004988913525498891,0.015819546307351186,0.01019102848371141
662,WNR,"Western Refining, Inc.",2911,17.0,18.590000152587898,114.0,1.0,3.69,0.020487849089615828,22500000.0,3406.653,559.0,108.0,0,1,1,2.953022222222222,6.25,16.0,0.5592233009708738,0.8901371074745688,0.04944714727996462,0.004157452454666077,0.00734188412206988,0.009553295002211411
663,WOLF,"Great Wolf Resorts, Inc.",7011,17.0,21.0,125.0,1.0,-0.16,0.04356371060724448,14000000.0,47.824,586.0,90.0,0,1,0,2.0115934285714285,6.25,16.0,0.4747826086956522,0.8835775482424534,0.04692129073584755,0.007926975738650012,0.007286412042597485,0.00720634158059092
664,WSSI,"VISUAL SCIENCES, INC.",7372,8.5,9.04,124.0,0.0,-0.86,0.0016546774633007116,5000000.0,16.36,390.0,75.0,0,1,0,3.1110964,0.0,8.5,0.6273764258555133,0.9025563909774436,0.058646616541353384,0.00481203007518797,0.009924812030075189,0.011278195488721804
665,WSTC,WEST CORP,7389,20.0,18.8600006103516,1267.0,1.0,8.32,0.016999659979245296,21275000.0,820.665,731.0,164.0,1,0,1,3.9211456639247944,0.0,23.5,0.6524390243902439,0.8759278897136797,0.05167903852951573,0.004878048780487805,0.010745846588900671,0.011594202898550725
666,WTI,W&T OFFSHORE INC ,1311,19.0,18.5,270.0,1.0,2.82,-0.023595744160222185,12655263.0,508.715,631.0,141.0,0,0,1,5.21278965123048,8.571428571428571,17.5,0.5129740518962076,0.9002362824888422,0.05522009276275488,0.005863306204603133,0.009976371751115778,0.012339196639537937
667,XCYT,"Cyclacel Pharmaceuticals, Inc",2834,8.0,511.7,158.0,0.0,-12.4,-0.029881385961391737,4200000.0,0.17,322.0,67.0,1,1,0,3.517191904761905,0.0,14.0,0.5952380952380952,0.8944891155128456,0.06314963718376153,0.003530103941949402,0.00862914296920965,0.013139831339478329
668,XGEN,XENOGEN CORP ,2835,7.0,7.5,105.0,1.0,-33.89,-0.05049199702518034,4200000.0,20.063,514.0,121.0,1,1,0,3.49459,0.0,10.0,0.5272727272727272,0.9154202654307984,0.05413945649884137,0.0033705498209395408,0.014114177375184327,0.012744891510427639
669,XPRT,LECG CORP ,8742,17.0,21.0300006866455,81.0,1.0,-1.41,0.05775552145276526,7500000.0,133.704,395.0,92.0,0,1,0,2.740590666666667,13.333333333333334,15.0,0.6385964912280702,0.8877967832524891,0.05042124074546847,0.0020423793719683433,0.005871840694408987,0.011743681388817973
670,XRM,XERIUM TECHNOLOGIES INC,2221,12.0,239.99993999999998,389.0,1.0,-24.75,0.017672623899386463,13399233.0,586.794,751.0,173.0,1,1,0,3.269683197538247,0.0,15.0,0.5897920604914934,0.9059712773998488,0.056764928193499625,0.008616780045351474,0.01345427059712774,0.01307634164777022
671,XTNT,XTENT INC,3841,16.0,16.48,178.0,1.0,-1.6,0.0008438072287778673,4700000.0,500.4599622950817,357.0,111.0,1,1,0,4.85027829787234,0.0,17.0,0.5309090909090909,0.9183735860593091,0.0545704677468664,0.006267196575970651,0.010241516355854479,0.016967288291042496
672,XTXI,"ENLINK MIDSTREAM, INC.",1311,19.5,8.46666622161865,75.0,0.0,1.7889040247678043,0.08428790586524311,2306000.0,500.4599622950817,843.0,174.0,0,0,1,5.088182133564614,11.428571428571429,17.5,0.5866425992779783,0.8929325278404542,0.06135817745105175,0.004731057573331392,0.010117184656816363,0.012664677196302496
673,Z,ZILLOW INC,7389,20.0,35.77,93.0,1.0,-0.53,0.031992262073828194,3462000.0,30.467,705.0,171.0,0,1,0,2.7522567879838244,53.84615384615385,13.0,0.6748166259168704,0.8281812725090036,0.05289615846338536,0.006677671068427371,0.006527611044417767,0.012830132052821129
674,ZBB,"EnSync, Inc.",4911,6.0,29.0,234.0,0.0,-0.6,0.028250705190356187,3333333.0,540.399,394.0,59.0,0,1,0,2.577851957785196,0.0,6.0,0.6656716417910448,0.8694761802112524,0.04246604871739599,0.004095710282388446,0.006466910972192283,0.006359129122655745
675,ZGNX,"ZOGENIX, INC.",2834,4.0,25.934766149358612,149.72878787878787,0.8590909090909091,1.7889040247678043,0.007282201411438542,14000000.0,500.4599622950817,790.0,190.0,1,1,1,2.3974144285714285,0.0,13.0,0.7142857142857143,0.9185702449994082,0.046751094804118834,0.004201680672268907,0.008640075748609304,0.011243934193395668
676,ZINC,Horsehead Holding Corp ,3341,18.0,18.6,119.0,1.0,2.7,-0.04515484849669108,4867000.0,496.413,489.0,112.0,1,1,1,6.994795767413191,0.0,19.0,0.5645161290322581,0.8865365853658537,0.04770731707317073,0.005560975609756097,0.008195121951219513,0.010926829268292682
677,ZIP,ZIPCAR INC,7514,18.0,28.0,317.0,1.0,-0.37,0.004669618127058825,9684109.0,186.101,676.0,173.0,0,1,0,3.9638716375455916,20.0,15.0,0.6126629422718808,0.9209521670783741,0.05060259001422262,0.006512463507747586,0.007934725653117747,0.012950071113107269
678,ZLTQ,Zeltiq Aesthetics Inc ,3845,13.0,15.5,98.0,1.0,-0.41,0.05868888302078565,7000000.0,25.461,784.0,173.0,1,1,0,4.679726,0.0,15.0,0.6471774193548387,0.9062273714699494,0.05677045619116582,0.005068790731354091,0.009123823316437364,0.012527154236060826
679,ZSTN,"ZST Digital Networks, Inc.",3663,8.0,7.52,112.0,0.0,0.6,0.03042530876540168,3125000.0,55.431000000000004,435.0,90.0,0,0,1,3.67354432,0.0,8.0,0.6477611940298508,0.8895996470717988,0.04797617734642109,0.004191022388882762,0.009043785154957538,0.009926105657880225
