,I1,I2,I3,pIPO,pH,pL,p1day,Pmid,Y1,Y2,C6p,C1,C3,C4,C5,C6,C7,T1,T2,T3,T4,T5,S1,S2,S3,C5p,LongSentences,RealWords,LongWords,PositiveWords,NegativeWords,UncertainWords,C2,C3p
624,VCG,"WINDSTREAM HOLDINGS, INC. ",4813,15.0,18.0,16.0,15.31,17.0,1,1,0.0,0.9999999999999998,0.8451674119940379,0.4990311674282835,0.8559447961145934,1.0,0.6487786945964816,0.8105849582172702,0.711183720737861,0.7098195622945077,0.7090747330960854,0.8358686836944103,0.7955162397488899,0.80851499556562,0.7440472013365578,0.5473639737611555,0.3869834219903941,0.4275252011047741,0.42549562461304063,0.43342993325305135,0.40203924677191555,0.3642986979119593,1.0,0
625,VCRA,"VOCERA COMMUNICATIONS, INC",3669,16.0,14.0,12.0,21.0300006866455,13.0,0,1,23.07692307692308,0.9411764705882352,0.3768518518518519,0.8361390373027195,0.4437710821061979,0.48990620251066624,0.25848394195184055,0.5626740947075209,0.5659690627843494,0.5663732812093958,0.5934163701067615,0.7552348465619826,0.6370611803817912,0.5208280062725538,0.6782617388256365,0.5660900138929263,0.4323554309226476,0.4275768787550966,0.42715179151498917,0.4178544815961579,0.3576629122219868,0.37337396741992296,1.0,1
626,VG,VONAGE HOLDINGS CORP ,4813,17.0,18.0,16.0,14.8500003814697,17.0,0,0,0.0,0.3887468030690537,0.12500000000000006,0.13145243485432606,1.0,1.0,0.4757936280348907,0.6838440111420613,0.6117131276366946,0.6112962816500389,0.6112099644128114,0.7179872897460549,0.6530568375096127,0.712003022896444,0.6336871895431003,0.5791971185642876,0.3826386244586717,0.4275272111300439,0.41466586492728,0.4160469119452078,0.3959229309060653,0.3487835152793555,1.0,1
627,VIAC,VIACELL INC,8731,7.0,9.0,7.0,8.685000419616701,8.0,1,1,0.0,0.9999999999999998,0.29166666666666674,0.1227854975361824,0.5944131547266067,0.5606931338553922,0.1792568259349152,0.4526462395543176,0.4935892133344363,0.5001186346842622,0.4955516014234875,0.7027555243621666,0.6261704431731805,0.8513795494951116,0.7227843066891404,0.5939762450898011,0.4240197263137268,0.42836571754815955,0.42652806144288224,0.4247571794566647,0.4408631634023147,0.40104388069219626,1.0,1
628,VITC,"Vitacost.com, Inc.",7389,12.0,13.0,11.0,12.0500001907349,12.0,0,1,0.0,0.9999999999999998,0.513888888888889,0.954836467308506,0.5095640021058003,0.6871161363224823,0.34746601808388955,0.3454038997214485,0.37873273223591697,0.3625024009400386,0.3976868327402135,0.5956075331074553,0.6150869046386482,0.3334259645240427,0.5988943679294554,0.5238038879649646,0.41001136731204657,0.4240907400087563,0.4216010197160255,0.44071631192728633,0.33905357365525896,0.3963383748489653,0.0,0
629,VLCM,Volcom Inc,2300,19.0,17.0,15.0,26.7700004577637,16.0,0,1,18.75,0.21278772378516625,0.750925925925926,0.4529820829608976,0.4632351191563534,0.4331419577147794,0.3084446509775073,0.3481894150417827,0.4624451981139879,0.4332312698430633,0.44572953736654797,0.6128750953688914,0.6477688408646907,0.6255625594951592,0.6666666666666666,0.5978477863561522,0.4570008595764633,0.4227542220175191,0.411903011437882,0.43413262516706613,0.40122310912071485,0.39341997726001093,0.0,0
630,VLRX,Valera Pharmaceuticals Inc ,2834,9.0,12.0,10.0,9.93,11.0,1,1,0.0,0.9999999999999998,0.4898148148148149,0.4106346746909273,0.34650964974344206,0.3812571449732172,0.15002749067992585,0.3022284122562674,0.32128381172967163,0.3230478945168179,0.31049822064056937,0.5871124211536831,0.4836092451325182,0.4423395278754401,0.5261208215879524,0.5717959126285207,0.34910817562281293,0.427411186445509,0.43105122728542977,0.41752701992782987,0.3869512679187097,0.3925538795911644,1.0,1
631,VM,"Virgin Mobile USA, Inc. ",4812,15.0,17.0,15.0,15.75,16.0,1,1,0.0,0.6260869565217391,0.3861111111111112,0.7595210408149738,0.7345324260627359,1.0,0.9665053889579734,0.6935933147632312,0.8059392836462901,0.8112352695267041,0.7677935943060498,0.8459785130124726,0.6839267533554219,1.0,0.8044709374979014,0.5167951920849413,0.475489610769681,0.42819162993444854,0.41846622395998817,0.40405564304375124,0.4242042794273852,0.36549585360773557,1.0,1
632,VNDA,Vanda Pharmaceuticals Inc.,2834,10.0,14.0,12.0,9.68000030517578,13.0,1,0,0.0,0.3846547314578005,0.0,0.4876536594123048,0.4425794095894625,0.4852843425575393,0.6487786945964816,0.3607242339832869,0.4351476548928779,0.438970928853085,0.4172597864768683,0.7536982532172374,0.6370611803817912,0.6148071006290347,0.8918080720799182,0.5674611197653553,0.4179404017972422,0.4279497533761151,0.4457412336985974,0.43600197956770415,0.4039787177798986,0.4510464202900919,1.0,1
633,VNTV,"Vantiv, Inc. ",7389,17.0,18.0,16.0,19.5,17.0,0,1,0.0,0.5033248081841432,0.5657407407407408,0.6423502274479647,1.0,1.0,1.0,0.5779944289693594,0.6604764662089503,0.6577558837154123,0.6895017793594306,0.8577728844639538,0.6737939449932333,0.5034621657153963,0.7091713309265872,0.5791971185642876,0.4922437495285162,0.42732722068212164,0.43445226856202973,0.41519726858699313,0.33772305805836034,0.36337657427521897,1.0,0
634,VNUS,VNUS MEDICAL TECHNOLOGIES INC,3845,15.0,15.0,13.0,15.039999961853,14.0,0,1,7.142857142857142,0.3232736572890025,0.4675925925925927,0.5666702209951129,0.3407509608476115,0.46759358607354834,0.1353048547340379,0.23676880222841226,0.2871205227893126,0.285627125538093,0.28024911032028466,0.5318563905529049,0.4976298078123816,0.5250797340124591,0.4755216690118391,0.5306924386570879,0.3648518219188437,0.4265122643187541,0.42480704959508836,0.4292347455844793,0.41790216716107464,0.38877473536865914,1.0,1
635,VOCS,"Vocus, Inc. ",7372,9.0,11.0,9.0,10.0,10.0,1,1,0.0,0.6751918158567773,0.4620370370370371,0.6497930218331684,0.34780320736042647,0.4491068215687809,0.13073599781488107,0.2395543175487465,0.35602613946562994,0.33366852339362985,0.3603202846975089,0.6109805774037674,0.3212186597056252,0.4110751369330892,0.4094402588120303,0.5416497322803896,0.4653730188068943,0.4225426701429494,0.4295322796480502,0.3579244944817883,0.36913915593861824,0.33515084586224364,1.0,1
636,VOLC,Volcano Corp,3845,8.0,12.0,10.0,8.80000019073486,11.0,1,1,0.0,0.2987212276214833,0.42870370370370375,0.2465037891046674,0.5548671318995032,0.5318142828696403,0.27792451344315466,0.4303621169916435,0.512325254363471,0.4776119402985074,0.4830960854092526,0.696680509970431,0.6094695549697964,0.6396219005421411,0.6243905410544627,0.5912819569113786,0.42849533843388105,0.4224870082248897,0.4226950547276132,0.418430756698758,0.3956006265819335,0.3690488582114066,1.0,1
637,VPRT,CIMPRESS N.V. ,2750,12.0,11.0,9.0,15.25,10.0,0,1,20.0,0.4460358056265985,0.5194444444444445,0.36921910145590403,0.6268191143064835,0.6540448299237347,0.22222865660651053,0.3384401114206128,0.4147985772189594,0.4199441852056899,0.41192170818505336,0.5969037425472157,0.6094695549697964,0.5851601929060688,0.4955946277833521,0.5730121917960113,0.4303624934152766,0.4281628498054859,0.41565411946404224,0.43295205978708684,0.4012235812700099,0.3506545146756964,1.0,0
638,VQ,"Venoco, Inc. ",1311,17.0,21.0,19.0,17.0,20.0,1,0,0.0,0.9999999999999998,0.6046296296296296,0.7087625840502523,0.652353505167225,0.7346676096701944,0.34055956559129685,0.66991643454039,0.6431053023409712,0.6284700645146711,0.6574733096085409,0.7739353618702293,0.6939116136807568,0.8002223148577026,0.7119147505746527,0.5570528601967585,0.4184365668061191,0.42596842791346623,0.4216678071415222,0.42107178809472817,0.4090694292978748,0.3675797924305556,1.0,0
639,VRA,"Vera Bradley, Inc.",3171,16.0,16.0,14.0,24.850000381469698,15.0,0,1,6.666666666666668,0.4173913043478261,0.6212962962962963,0.6712028874430399,0.6338083597539411,0.6871161363224823,0.4479101910491457,0.403899721448468,0.4722888576391762,0.4594438857943439,0.5008896797153024,0.6758457383759687,0.8458080335269202,0.5775107111183001,0.5072572735017881,0.5651080351404959,0.4644297608694747,0.4254344998201407,0.4240807303416187,0.4728493792934064,0.38826406365968813,0.33653284092303926,1.0,0
640,VRAD,Virtual Radiologic CORP ,8090,17.0,18.0,16.0,20.75,17.0,0,1,0.0,0.9999999999999998,0.5083333333333334,0.2294174683663581,0.3723598480932743,0.39575875973934627,0.2131775214586808,0.4986072423398329,0.6058400198527587,0.604788321827652,0.5987544483985765,0.7803994379640539,0.4691698821662578,0.6800581997786358,0.7091713309265872,0.5766541934020857,0.4775396964756052,0.4274460180053069,0.427022359544817,0.3735511611614936,0.39000114165029315,0.3741253137246735,1.0,1
641,VRAZ,Dialogic Inc. ,7373,8.0,12.0,10.0,195.000030517578,11.0,1,1,0.0,0.6424552429667518,0.3212962962962964,0.6397574777028009,0.6303428525416845,0.6180491099066171,0.28940940205414517,0.4972144846796658,0.525312267350484,0.4815438326911996,0.4919928825622775,0.6608122163202957,0.4542717850430032,0.5034621657153963,0.5549704521224935,0.5856685671070299,0.3931920692459752,0.4213211716268808,0.4136060121297575,0.37803189140952864,0.35983817840190135,0.3406895148475198,1.0,1
642,VRGY,Verigy Ltd. ,3825,15.0,18.0,16.0,14.25,17.0,1,0,0.0,0.3519181585677749,0.13796296296296304,0.2464990133727843,0.7733424687604825,0.5995404336838076,0.619285911924868,0.7089136490250696,0.6911655223757135,0.70371834996102,0.7126334519572953,0.8459785130124726,0.9743044347411747,0.9571125745004162,0.816496580927726,0.6337332065066847,0.4336346988559086,0.42893144594620275,0.4292221625671964,0.46573194022063163,0.4303825335414104,0.38701697844066885,1.0,1
643,VRSK,"Verisk Analytics, Inc. ",7374,22.0,21.0,19.0,27.219999313354503,20.0,0,1,10.0,0.9999999999999998,0.675,0.4302950564416792,1.0,1.0,0.8669328634083888,0.5793871866295265,0.7339316734221193,0.6592472911747093,0.7037366548042704,0.7789124894465518,0.8210472937909512,0.8002223148577026,0.849262953008564,0.5791971185642876,0.5014915119550379,0.42009694357669763,0.4134542652484865,0.4357506131376144,0.39777090218200395,0.3880552657863442,1.0,0
644,VRTU,VIRTUSA CORP ,7371,14.0,16.0,14.0,11.859999656677198,15.0,1,0,0.0,0.4460358056265985,0.5305555555555557,0.192996938108194,0.4569340727620081,0.4179159872726819,0.25427112000330626,0.4846796657381616,0.5658449830424354,0.5607692046956737,0.6058718861209964,0.70330519634637,0.9309801231400471,0.607531020671683,0.6811296659464764,0.6022651169411183,0.4933588674275681,0.42688428566062286,0.4171465466629085,0.47399771207175134,0.3796124713502868,0.37424569250226675,1.0,0
645,VSE,VERASUN ENERGY CORP,2860,23.0,22.0,21.0,30.0,21.5,0,1,6.9767441860465125,0.270076726342711,0.513888888888889,0.23559469676002545,0.880479120732485,0.8938121497251776,0.4458226170333713,0.3690807799442897,0.4474315493423774,0.4242828250872812,0.4297153024911032,0.5553161282716508,0.4309600552458903,0.4900340880475383,0.5072572735017881,0.5765315434948165,0.4238318999166267,0.4235829566171767,0.4007498448188603,0.3810436469458139,0.3707857405864756,0.344659462943335,1.0,0
646,VSI,"Vitamin Shoppe, Inc. ",5400,17.0,16.0,14.0,17.9500007629395,15.0,0,1,13.333333333333336,0.3560102301790281,0.5731481481481482,0.4881352000211407,0.49965901653772077,0.6215424998804839,0.7112946823200087,0.4665738161559888,0.58218214906113,0.5522727015942241,0.6343416370106761,0.6525738078029722,0.713462244896336,0.4423395278754401,0.6275047276601726,0.5404022153503784,0.53101988483079,0.42380279012360333,0.40496561888208626,0.4318783998902759,0.33150081353053046,0.35347320598134835,1.0,0
647,VSTM,"Verastem, Inc.",2834,10.0,11.0,9.0,11.0900001525879,10.0,0,1,0.0,0.3069053708439898,0.37870370370370376,0.74646575853312,0.42484857728232034,0.4735323725092155,0.6487786945964816,0.20473537604456826,0.36045165026056747,0.36724778831052907,0.32473309608540923,0.6166466700153346,0.5805681091144451,0.47153552107723173,0.5756596351964778,0.56500626268066,0.4575424584855609,0.4284796141900204,0.42998477690888137,0.4357576044132075,0.38487157673105377,0.39496376724172266,1.0,1
648,VTUS,"ASSEMBLY BIOSCIENCES, INC. ",2834,6.0,7.0,6.0,31.5,6.5,1,1,0.0,0.5728900255754474,0.8451674119940379,0.7153833302625449,0.1825273555943685,0.3271786370078579,0.6487786945964816,0.14345403899721448,0.3012242534535529,0.29606697775317203,0.27313167259786475,0.5230647703074809,0.4836092451325182,0.5034621657153963,0.399805020704964,0.5161882209398548,0.4580622046214484,0.4257168582151211,0.41915377551420396,0.4218670720551368,0.4084767746981154,0.3549837940544459,0.0,0
649,WAGE,"WAGEWORKS, INC. ",8742,9.0,12.0,10.0,12.6000003814697,11.0,1,1,0.0,0.9999999999999998,0.750925925925926,0.3153439469269086,0.4904151629515815,0.5189459018851518,0.33768720564861004,0.7590529247910863,0.8253370832988668,0.8420576903521755,0.8389679715302489,0.8909207233481979,0.9564911512617147,0.7890298431524716,0.9005088446746272,0.572887217619002,0.4833195824682306,0.429167698752422,0.4240729177998088,0.4496635161171909,0.38544349453172455,0.3865517018098225,0.0,0
650,WAIR,"Wesco Aircraft Holdings, Inc",3720,15.0,17.5,15.5,14.9200000762939,16.5,1,0,0.0,0.4132992327365729,0.6398148148148148,0.2344427691091949,0.9452236013811952,0.9606497787886116,0.7428196118263388,0.5055710306406686,0.6218049466457111,0.6024382252251234,0.6610320284697508,0.7254832588313503,0.6261704431731805,0.7365620301343848,0.8785953702139588,0.5759916516822852,0.5218530875036581,0.42533682610730605,0.4149819154444183,0.4092133454805035,0.3995405470671813,0.4125763875214868,1.0,0
651,WBMD,WebMD Health Corp.,7375,17.5,17.5,15.5,8.75,16.5,0,0,6.0606060606060606,0.5319693094629155,0.563888888888889,0.3190537440884883,0.7482420214636744,0.5360350973500415,0.987927017237504,0.4178272980501393,0.5069071056332203,0.4877806275209871,0.5026690391459074,0.7759300439461353,0.6150869046386482,0.5208280062725538,0.6398099132915954,0.6504584410419878,0.45520558969856606,0.4247171955265564,0.43891599607950105,0.4204297304747564,0.3677790397967273,0.3751417626723356,1.0,0
652,WCAA,WCA WASTE CORP,4953,9.5,11.0,9.0,8.590000152587889,10.0,1,0,0.0,0.3928388746803069,0.6305555555555556,0.4814587176620779,0.34480144675322394,0.6180491099066171,0.23229995248395358,0.42479108635097496,0.3749689800645215,0.3719027873501531,0.3603202846975089,0.5690636572861252,0.620653415426698,0.6897969990833633,0.4955946277833521,0.47724793741863436,0.3226422069220461,0.426603785686216,0.41592085408516083,0.44276007481680674,0.4328389801130157,0.3640545397000571,0.0,0
653,WCG,"WELLCARE HEALTH PLANS, INC. ",6324,17.0,16.0,14.0,19.53,15.0,0,1,13.333333333333336,0.5278772378516623,0.6361111111111112,0.6327024611974492,0.6034912763894461,0.5539537752530163,0.9379739200179015,0.4540389972144847,0.4572752088675656,0.4536138384534557,0.4635231316725978,0.6977889919919804,0.5746134069945205,0.6111798884380346,0.7308303910134347,0.5994145498970964,0.3957538789484379,0.4267958025333935,0.4309053794262009,0.41790498487846184,0.39892202565562196,0.41114051153934683,1.0,0
654,WCRX,Warner Chilcott plc ,2834,15.0,19.0,17.0,14.9499998092651,18.0,1,0,0.0,0.3846547314578005,0.0,0.633803365017109,1.0,1.0,0.6582988503123225,0.8147632311977716,0.8345603441144843,0.8244771599986441,0.8798932384341637,0.9029840289321942,0.7955162397488899,0.892187074857355,0.8830215713766959,0.5791971185642876,0.4784641155531719,0.42687484679551546,0.4251950194027752,0.4223140964846098,0.40345652629048756,0.3812188049521592,1.0,1
655,WDAY,"Workday, Inc. ",7372,28.0,26.0,24.0,48.689998626709006,25.0,0,1,12.0,0.13503836317135548,0.8451674119940379,0.22213577281086244,1.0,1.0,0.6487786945964816,0.4582172701949861,0.5538506079907354,0.551865954105325,0.5560498220640568,0.7475202944854196,0.6316392845022935,0.47153552107723173,0.6336871895431003,0.5791971185642876,0.4716008448252549,0.42725574086961954,0.42721415254771744,0.4181304197125536,0.3456764158313595,0.36219559767041687,1.0,0
656,WIFI,BOINGO WIRELESS INC,7389,13.5,14.0,12.0,12.1000003814697,13.0,0,0,3.8461538461538463,0.4092071611253197,0.6046296296296296,0.6823757329231444,0.5609365557063444,0.4862122293370323,0.25997174599190065,0.4233983286908079,0.4293572669368848,0.4364400555888235,0.4243772241992882,0.6769883355372401,0.5112660259289009,0.5292973096694771,0.6306035352846115,0.6114274148438795,0.3808131227295793,0.42848149390033147,0.43102168394396767,0.40604070477581,0.3846739644685025,0.3915950055988402,1.0,0
657,WLDN,"Willdan Group, Inc. ",8711,10.0,11.0,9.0,10.5600004196167,10.0,0,1,0.0,0.3846547314578005,0.4750000000000001,0.674183387869189,0.1815164565311689,0.3271786370078579,0.2377349917630808,0.26323119777158777,0.3298039540077757,0.32345464200571705,0.3656583629893238,0.5412195105438944,0.3518774116246933,0.4269935749666646,0.4459040360399591,0.5156544435160034,0.4470360128986732,0.425669970494381,0.41771235493736547,0.3735549585187486,0.38043921955306914,0.36166374377293775,0.0,1
658,WLK,WESTLAKE CHEMICAL CORP,2869,14.5,18.5,16.5,7.324999809265139,17.5,1,0,0.0,0.2823529411764706,0.5694444444444445,0.2665558406470638,0.8062935219545943,0.7117551325525733,1.0,0.4303621169916435,0.3916370253949872,0.38283977538499775,0.3798932384341637,0.6135053012889864,0.6839267533554219,0.6396219005421411,0.5479004761577408,0.6062229327582908,0.3370299761695723,0.4256158632446802,0.4234492686157301,0.4541406236757505,0.41843467184103506,0.37688838035249744,1.0,0
659,WLL,WHITING PETROLEUM CORP ,1311,15.5,16.0,14.0,8.13500022888184,15.0,0,0,3.333333333333333,0.4419437340153453,1.0,0.3818145807784481,0.4051795934044696,0.8077229412809104,0.3169851489995981,0.3370473537604457,0.3381172967160229,0.3365157558159241,0.34430604982206403,0.5504233797857621,0.7277806402764057,0.5851601929060688,0.5298129428260175,0.4479000430650971,0.36086190625983017,0.42674138805365175,0.41835980483179663,0.47486460342057024,0.4185227078916391,0.38802316377407386,1.0,0
660,WLSC,WILLIAMS SCOTSMAN INTERNATIONAL INC,7359,16.0,18.0,16.0,15.979999542236301,17.0,1,0,0.0,0.5483375959079283,0.4120370370370371,0.470032615594415,0.618228371053209,0.8167634027053448,0.6449373187383642,0.266016713091922,0.3808834477624287,0.37560870891567893,0.3994661921708185,0.5877702504033375,0.4836092451325182,0.5964504977113543,0.669584259016016,0.5249653596630974,0.4851546492632449,0.4262117179608852,0.41935318482421047,0.4062929738542073,0.41108302867525187,0.4148733553518585,1.0,1
661,WMG,Warner Music Group Corp. ,7929,17.0,24.0,22.0,16.3999996185303,23.0,1,0,0.0,0.208695652173913,0.0,0.6341921049218674,1.0,1.0,1.0,0.8830083565459611,0.9646372735544709,0.9641271311873636,0.9795373665480428,0.9911208547595255,0.9009405613573418,1.0,0.9112679939102142,0.5791971185642876,0.4984695933632407,0.42776392718110107,0.42820774199967726,0.429787923085744,0.4089135446499261,0.3705752450487384,1.0,1
662,WNR,"Western Refining, Inc.",2911,17.0,17.0,15.0,18.590000152587898,16.0,0,1,6.25,0.4255754475703325,1.0,0.5806953424755648,0.8274863226615363,0.9952165138252024,1.0,0.5334261838440112,0.4622383985441311,0.45478888675472,0.5080071174377224,0.6578817707664731,0.5746134069945205,0.5292973096694771,0.565409682585816,0.5415512527192389,0.3853133987401656,0.4262211219430832,0.4217794293973546,0.41717849923415107,0.37821067593802815,0.36235773455430054,1.0,0
